Platform,Category,Problem Name,URL,Difficulty,Key Concept,Chapter
CSES,Range Query,Two Array Average,https://cses.fi/problemset/task/3361,N/A,CSES Problem Set,2. Basic Geometry
CSES,Range Query,Pyramid Array,https://cses.fi/problemset/task/1747,N/A,CSES Problem Set,2. Basic Geometry
SPOJ,Range Query,Ranges,https://www.spoj.com/problems/RANGES,Medium,Range Union,2. Basic Geometry
GeeksforGeeks,Prefix Sum,Prefix Sum Array,https://www.geeksforgeeks.org/prefix-sum-array-implementation-applications-competitive-programming,Easy,Prefix Sum,2. Basic Geometry
GeeksforGeeks,Difference Array,Difference Array,https://www.geeksforgeeks.org/difference-array-range-update-query-o1,Medium,Range Update,2. Basic Geometry
GeeksforGeeks,Range Query,Range Sum Query Using MO's Algorithm,https://www.geeksforgeeks.org/range-sum-queries-without-updates-using-mos-algorithm,Medium,Mo's Algorithm,2. Basic Geometry
GeeksforGeeks,Range Query,Number of elements less than or equal to a given number in a given subarray,https://www.geeksforgeeks.org/queries-counts-elements-given-range-binary-indexed-tree,Medium,BIT Order Statistic,2. Basic Geometry
GeeksforGeeks,Prefix Sum,Subarray Sum Queries,https://www.geeksforgeeks.org/subarray-sum-queries,Medium,Prefix Sum,2. Basic Geometry
HackerRank,Prefix Sum,Array Manipulation,https://www.hackerrank.com/challenges/crush/problem,Hard,Difference Array,2. Basic Geometry
HackerRank,Prefix Sum,Subarray Sum,https://www.hackerrank.com/challenges/subarray-sum/problem,Medium,Prefix Sum,2. Basic Geometry
CodeChef,Range Query,Subarray Sum Queries,https://www.codechef.com/problems/SUBSUM,Medium,Prefix Sum,2. Basic Geometry
Kattis,Range Query,Subarray Sum,https://open.kattis.com/problems/subarraysum,Easy,Range Sum,2. Basic Geometry
LightOJ,Range Query,Subarray Sum,https://lightoj.com/problem/subarray-sum,Medium,Prefix Sum,2. Basic Geometry
InterviewBit,Prefix Sum,Subarray with given XOR,https://www.interviewbit.com/problems/subarray-with-given-xor,Medium,Prefix XOR,2. Basic Geometry
LintCode,Range Query,Subarray Sum,https://www.lintcode.com/problem/subarray-sum,Easy,Prefix Sum,2. Basic Geometry
LintCode,Range Query,Subarray Sum Closest,https://www.lintcode.com/problem/subarray-sum-closest,Medium,Prefix Sum,2. Basic Geometry
AtCoder,Range Query,Subarray Sum,https://atcoder.jp/contests/abc233/tasks/abc233_f,Medium,Fenwick Tree,2. Basic Geometry
AtCoder,Prefix Sum,Maximum Sum of Subarray,https://atcoder.jp/contests/abc137/tasks/abc137_d,Medium,Prefix Sum,2. Basic Geometry
SPOJ,Range Query,Median,https://www.spoj.com/problems/MEDIAN,Medium,Range Query,2. Basic Geometry
GeeksforGeeks,Range Query,Range Updates using Fenwick Tree,https://www.geeksforgeeks.org/fenwick-tree-range-updates-point-queries,Medium,BIT,2. Basic Geometry
GeeksforGeeks,Range Query,Subarray Range Sum,https://www.geeksforgeeks.org/subarray-range-sum-queries,Easy,Prefix Sum,2. Basic Geometry
CSES,Range XOR,Xor Pyramid,https://cses.fi/problemset/task/2419,Medium,Prefix XOR Pattern,2. Basic Geometry
CodeChef,Range Query,Subarray LCM,https://www.codechef.com/problems/SUBLCM,Medium,Range Queries,2. Basic Geometry
CodeChef,MEX,MEX of Array,https://www.codechef.com/problems/MEXAR,Medium,MEX,2. Basic Geometry
CodeChef,Range Query,Median of Subarrays,https://www.codechef.com/problems/MEDSUB,Hard,Fenwick Tree,2. Basic Geometry
CodeChef,Range Query,Count Subarrays,https://www.codechef.com/problems/COUNTSUB,Medium,Prefix Sum,2. Basic Geometry
CodeChef,Difference Array,Array Update,https://www.codechef.com/problems/ARRUPDATE,Easy,Difference Array,2. Basic Geometry
GeeksforGeeks,15-Puzzle,15 Puzzle Game: Existence of Solution,https://www.geeksforgeeks.org/check-instance-15-puzzle-solvable/,Hard,Solvability check using inversions,2. Basic Geometry
SPOJ,15-Puzzle,PUZZLE - 15 Puzzle,https://www.spoj.com/problems/PUZZLE/,Hard,15 puzzle solver using BFS/A*,2. Basic Geometry
POJ,Farey Sequence,2478 - Farey Sequence,http://poj.org/problem?id=2478,Medium,Farey sequence using Euler totient,2. Basic Geometry
GeeksforGeeks,Farey Sequence,Farey Sequence using Euler Totient,https://www.geeksforgeeks.org/program-farey-sequence-using-euler-totient-function/,Medium,Totient-based Farey length,2. Basic Geometry
GeeksforGeeks,Josephus,Josephus Problem using BIT,https://www.geeksforgeeks.org/josephus-problem-using-bit/,Hard,Fenwick tree O(n log n),2. Basic Geometry
GeeksforGeeks,Kadane Algorithm,Kadane's Algorithm,https://www.geeksforgeeks.org/largest-sum-contiguous-subarray/,Medium,Maximum subarray sum,2. Basic Geometry
GeeksforGeeks,Kadane Algorithm,Maximum circular subarray sum,https://www.geeksforgeeks.org/maximum-contiguous-circular-sum/,Medium,Kadane on circular arrays,2. Basic Geometry
GeeksforGeeks,Kadane Algorithm,Smallest sum contiguous subarray,https://www.geeksforgeeks.org/smallest-sum-contiguous-subarray/,Medium,Minimum subarray sum variant,2. Basic Geometry
Baekjoon,Maximum Average Segment,1806 - Partial Sum,https://www.acmicpc.net/problem/1806,Gold 4,Minimum length subarray with sum >= S,2. Basic Geometry
GeeksforGeeks,Maximum Average Segment,Largest sum of averages (partition array),https://www.geeksforgeeks.org/largest-sum-of-averages/,Medium,DP partitioning for max avg,2. Basic Geometry
GeeksforGeeks,Maximum Average Segment,Maximum average subarray,https://www.geeksforgeeks.org/maximum-average-subarray/,Medium,Find subarray with max average,2. Basic Geometry
GeeksforGeeks,Maximum Average Segment,Maximum average subarray of size k,https://www.geeksforgeeks.org/find-maximum-average-subarray-of-k-length/,Easy,Sliding window fixed length,2. Basic Geometry
GeeksforGeeks,N-Puzzle,N-Puzzle Problem,https://www.geeksforgeeks.org/n-puzzle-problem/,Hard,Solve N-puzzle using BFS/A*,2. Basic Geometry
GeeksforGeeks,Pancake Sorting,Pancake Sorting,https://www.geeksforgeeks.org/pancake-sorting/,Medium,Sort using prefix reversals,2. Basic Geometry
AtCoder,Geometry,ABC 168 C - : (Colon),https://atcoder.jp/contests/abc168/tasks/abc168_c,300,Clock angle / triangle,3. Triangle Problems
Baekjoon,Geometry,Area of Triangle,https://acmicpc.net/problem/11758,Gold 5,CCW / triangle area,3. Triangle Problems
Baekjoon,Geometry,Triangle,https://acmicpc.net/problem/1342,Silver 3,Triangle classification,3. Triangle Problems
BinarySearch,Geometry,Triangle Area,https://binarysearch.com/problems/triangle-area,Easy,Shoelace formula,3. Triangle Problems
CodeChef,Geometry,TRIANGLE,https://www.codechef.com/problems/TRIANGLE,Easy,Triangle check,3. Triangle Problems
CodeChef,Geometry,Triangle Counting,https://codechef.com/problems/triangsum,Easy,Triangle geometry,3. Triangle Problems
CodeChef,Geometry,Triangle With Maximum Area,https://codechef.com/problems/tmaxarea,Medium,Max triangle area,3. Triangle Problems
Codeforces,Geometry,Alyona and Triangles,https://codeforces.com/problemset/problem/682/e,2600,geometry; two pointers,3. Triangle Problems
Codeforces,Geometry,Bad Triangle,https://codeforces.com/problemset/problem/1398/a,800,geometry; math,3. Triangle Problems
Codeforces,Geometry,Bermuda Triangle,https://codeforces.com/problemset/problem/2097/c,2400,chinese remainder theorem; geometry; implementation; math; number theory,3. Triangle Problems
Codeforces,Geometry,Disjoint Triangles,https://codeforces.com/problemset/problem/1025/f,2700,geometry,3. Triangle Problems
Codeforces,Geometry,Empty Triangle,https://codeforces.com/problemset/problem/2074/e,1600,geometry; interactive; probabilities,3. Triangle Problems
Codeforces,Geometry,Game With Triangles,https://codeforces.com/problemset/problem/2063/d,2000,binary search; brute force; data structures; geometry; greedy; implementation; math; ternary search; two pointers,3. Triangle Problems
Codeforces,Geometry,Game With Triangles: Season 2,https://codeforces.com/problemset/problem/2074/g,2100,dp; geometry,3. Triangle Problems
Codeforces,Geometry,Large Triangle,https://codeforces.com/problemset/problem/1019/d,2700,binary search; geometry; sortings,3. Triangle Problems
Codeforces,Geometry,Little Elephant and Triangle,https://codeforces.com/problemset/problem/220/d,2500,geometry; math,3. Triangle Problems
Codeforces,Geometry,Mahmoud and a Triangle,https://codeforces.com/problemset/problem/766/b,1000,constructive algorithms; geometry; greedy; math; number theory; sortings,3. Triangle Problems
Codeforces,Geometry,Make a triangle!,https://codeforces.com/problemset/problem/1064/a,800,brute force; geometry; math,3. Triangle Problems
Codeforces,Geometry,Manhattan Triangle,https://codeforces.com/problemset/problem/1979/e,2400,binary search; constructive algorithms; data structures; geometry; implementation; two pointers,3. Triangle Problems
Codeforces,Geometry,Points in triangle,https://codeforces.com/problemset/problem/530/h,2100,*special; geometry,3. Triangle Problems
Codeforces,Geometry,Tenzing and Triangle,https://codeforces.com/problemset/problem/1842/e,2300,data structures; dp; geometry; greedy; math,3. Triangle Problems
Codeforces,Geometry,Triangle,https://codeforces.com/problemset/problem/407/a,1600,brute force; geometry; implementation; math,3. Triangle Problems
Codeforces,Geometry,Triangles,https://codeforces.com/problemset/problem/13/d,2600,dp; geometry,3. Triangle Problems
Codeforces,Geometry,Triangles 3000,https://codeforces.com/problemset/problem/528/e,3100,geometry; sortings,3. Triangle Problems
Codeforces,Geometry,Triangles on a Rectangle,https://codeforces.com/problemset/problem/1620/b,1000,geometry; greedy; math,3. Triangle Problems
Codeforces,Geometry,Vanya and Triangles,https://codeforces.com/problemset/problem/552/d,1900,brute force; combinatorics; data structures; geometry; math; sortings,3. Triangle Problems
Codeforces,Geometry,Vasya and Triangle,https://codeforces.com/problemset/problem/1030/d,1800,geometry; number theory,3. Triangle Problems
Codeforces,Geometry,XOR and Triangle,https://codeforces.com/problemset/problem/2074/c,1100,bitmasks; brute force; geometry; greedy; probabilities,3. Triangle Problems
Codewars,Geometry,Triangle Area,https://codewars.com/kata/triangle-area,6 kyu,Heron's formula,3. Triangle Problems
DMOJ,Geometry,Triangle,https://dmoj.ca/problem/triangle,Easy,Triangle geometry,3. Triangle Problems
E-Olymp,Geometry,Triangle,https://e-olymp.com/en/problems/2626,Easy,Triangle properties,3. Triangle Problems
GeeksforGeeks,Polygon Area,Area of the circle that has a triangle inscribed,https://geeksforgeeks.org/area-of-the-circle-that-has-a-triangle-inscribed-in-it,Easy,Incircle / Circumcircle,3. Triangle Problems
GeeksforGeeks,Polygon Area,Area of the circumcircle of any triangles with sides given,https://geeksforgeeks.org/area-circumcircle-any-triangles-sides-given,Easy,Circumradius formula,3. Triangle Problems
GeeksforGeeks,Polygon Area,Program to find area of a triangle,https://geeksforgeeks.org/c-program-find-area-triangle,Easy,Heron's formula / cross product,3. Triangle Problems
HackerEarth,Geometry,Area of Triangle,https://hackerearth.com/practice/math/geometry/area-of-triangle/practice-problems,Easy,Triangle area,3. Triangle Problems
HackerEarth,Geometry,Counting Triangles,https://www.hackerearth.com/practice/math/geometry/counting-triangles/practice-problems/,Easy,Triangle counting,3. Triangle Problems
HackerRank,Distance,Which triangle?,https://hackerrank.com/challenges/which-triangle/problem,Easy,Triangle classification,3. Triangle Problems
HackerRank,Geometry,Sherlock and Geometry,https://hackerrank.com/challenges/sherlock-and-geometry/problem,Medium,Triangle types,3. Triangle Problems
HackerRank,Geometry,Triangle Numbers,https://hackerrank.com/challenges/triangle-numbers/problem,Medium,Triangle geometry,3. Triangle Problems
InterviewBit,Geometry,Triangle,https://interviewbit.com/problems/triangle-number,Medium,Triangle counting,3. Triangle Problems
Kattis,Geometry,Triangle Trouble,https://open.kattis.com/problems/triangletrouble,Easy,Triangle geometry,3. Triangle Problems
LeetCode,Geometry,3868. Find Maximum Area of a Triangle,https://leetcode.com/problems/find-maximum-area-of-a-triangle/,Medium,Array; Hash Table; Math; Greedy; Geometry; Enumeration,3. Triangle Problems
LeetCode,Geometry,830. Largest Triangle Area,https://leetcode.com/problems/largest-triangle-area/,Easy,Array; Math; Geometry,3. Triangle Problems
LightOJ,Geometry,Angle and Triangles,https://lightoj.com/problem/angle-and-triangles,Medium,Angle computation,3. Triangle Problems
LightOJ,Geometry,How Many Triangles?,https://lightoj.com/problem/how-many-triangles,Medium,Triangle counting,3. Triangle Problems
LightOJ,Geometry,Triangle,https://lightoj.com/problem/triangle,Easy,Triangle properties,3. Triangle Problems
LintCode,Geometry,Largest Triangle Area,https://lintcode.com/problem/largest-triangle-area,Easy,Shoelace formula,3. Triangle Problems
LintCode,Geometry,Triangle Count,https://lintcode.com/problem/triangle-count,Medium,Triangle inequality,3. Triangle Problems
SPOJ,3D Geometry,3D Triangles,https://spoj.com/problems/tricol,Hard,3D triangle intersection,3. Triangle Problems
SPOJ,Geometry,MTOTALF,https://www.spoj.com/problems/MTOTALF/,Hard,Triangle area from points,3. Triangle Problems
SPOJ,Geometry,Maximum Triangle,https://spoj.com/problems/maxtri,Medium,Maximum area triangle,3. Triangle Problems
SPOJ,Geometry,Power of Triangles,https://spoj.com/problems/potri,Medium,Triangle counting,3. Triangle Problems
SPOJ,Geometry,TRIANGLE,https://www.spoj.com/problems/TRIANGLE/,Easy,Triangle geometry,3. Triangle Problems
SPOJ,Geometry,Triangles,https://spoj.com/problems/semtri,Easy,Triangle classification,3. Triangle Problems
Toph,Geometry,Triangle Area,https://toph.co/p/triangle-area,Easy,Triangle area,3. Triangle Problems
LeetCode,Triangles,Type of Triangle,https://leetcode.com/problems/type-of-triangle/,Easy,Triangle classification (equilateral/isosceles/scalene),3. Triangle Problems
LeetCode,Triangles,Largest Perimeter Triangle,https://leetcode.com/problems/largest-perimeter-triangle/,Easy,Triangle inequality - max perimeter,3. Triangle Problems
LeetCode,Triangles,Valid Triangle Number,https://leetcode.com/problems/valid-triangle-number/,Medium,Counting triangles from side lengths,3. Triangle Problems
LeetCode,Triangles,Minimum Score Triangulation of Polygon,https://leetcode.com/problems/minimum-score-triangulation-of-polygon/,Medium,DP + polygon triangulation,3. Triangle Problems
Codeforces,Triangles,Bad Triangle,https://codeforces.com/contest/1398/problem/A,800,Triangle inequality,3. Triangle Problems
Codeforces,Triangles,Bovine Dilemma,https://codeforces.com/problemset/problem/1462/A,800,Triangle area - distinct area values,3. Triangle Problems
Codeforces,Triangles,Four Segments,https://codeforces.com/problemset/problem/1462/E1,1700,Combinatorics + triangle inequality,3. Triangle Problems
Codeforces,Triangles,Game With Triangles: Season 2,https://codeforces.com/contest/2074/problem/G,—,Non-overlapping triangles in polygon DP,3. Triangle Problems
Codeforces,Triangles,Cut the Triangle,https://codeforces.com/problemset/problem/1767/A,800,Axis-aligned triangle classification,3. Triangle Problems
Codeforces,Triangles,The Third Side,https://codeforces.com/problemset/problem/1660/A,800,Triangle inequality,3. Triangle Problems
Codeforces,Triangles,Representative Edges,https://codeforces.com/problemset/problem/1797/B,1500,Edge geometry,3. Triangle Problems
Codeforces,Right-Angled Triangles,Cover Points,https://codeforces.com/contest/1047/problem/B,900,Isosceles right triangle covering,3. Triangle Problems
Codeforces,Right-Angled Triangles,Perpendicular Segments,https://codeforces.com/problemset/problem/1741/B,900,Perpendicular line construction,3. Triangle Problems
Codeforces,Polygons,Tenzing and Triangle,https://codeforces.com/problemset/problem/1942/C,2300,Triangle DP,3. Triangle Problems
CodeChef,Triangles,Valid Triangles,https://www.codechef.com/problems/FLOW013,—,Triangle validity check,3. Triangle Problems
CodeChef,Triangles,Fit Squares in Triangle,https://www.codechef.com/problems/TRISQ,—,Fitting squares in right triangle,3. Triangle Problems
CodeChef,Triangles,Chef and Triangles,https://www.codechef.com/problems/TRICHEF,—,Triangle properties,3. Triangle Problems
CodeChef,Triangles,Triangle Classification,https://www.codechef.com/problems/TRIANGCL,—,Acute/obtuse/right classification,3. Triangle Problems
HackerRank,Triangles,Small Triangles Large Triangles,https://www.hackerrank.com/challenges/small-triangles-large-triangles,—,Heron's formula sorting by area,3. Triangle Problems
HackerRank,Triangles,Minimum Height Triangle,https://www.hackerrank.com/challenges/lowest-triangle,—,Area = 1/2 * base * height,3. Triangle Problems
HackerRank,Triangles,Maximum Perimeter Triangle,https://www.hackerrank.com/challenges/maximum-perimeter-triangle,—,Greedy triangle inequality,3. Triangle Problems
HackerRank,Triangles,Isosceles Triangles,https://www.hackerrank.com/challenges/isosceles-triangles,—,Counting isosceles in regular polygon,3. Triangle Problems
HackerRank,Triangles,Sherlock and Geometry,https://www.hackerrank.com/challenges/sherlock-and-geometry,—,Circle-triangle intersection,3. Triangle Problems
HackerRank,Right-Angled Triangles,Project Euler #91: Right Triangles with Integer Coordinates,https://www.hackerrank.com/contests/projecteuler/challenges/euler091,—,Count right triangles on grid,3. Triangle Problems
